Item ID,Name,Description,Image,Category,Vendor,Purchase Cost,Sale Price,Location,Stock,Minimum Inventory,¿Discontinued?,UOM
MTTO-1629,"DISCO DESBASTE PARA METAL 8"" X 1""",DISCO PARA EL ESMERIL DE BANCO,Items_Images/MTTO-1629.Image.135850.png,CAT002,PROV001,$211.28,$274.66,LOC0106,0,1,FALSE,PIEZAS
MTTO-1630,PINON,PINON,Items_Images/MTTO-1630.Image.170353.jpg,CAT003,,,$0.00,b4a2143f,1,1,FALSE,PIEZAS
MTTO-1631,SERVOMOTOR PARA RODILLOS JALADORES,SERVOMOTOR,Items_Images/MTTO-1631.Image.150603.jpg,CAT003,,,$0.00,2e6af4ed,3,2,FALSE,PIEZAS
MTTO-1632,CONECTOR CODO 90° PARA CAÑON,CONECTOR PARA CANON,Items_Images/MTTO-1632.Image.153803.jpg,CAT003,344207b0,,$0.00,4ca9e823,1,1,FALSE,PIEZAS
MTTO-1633,CONECTOR PARA DADO (LABIO),CONECTOR PARA DADO,Items_Images/MTTO-1633.Image.153919.jpg,CAT003,ab7dd31c,,$0.00,4ca9e823,1,1,FALSE,PIEZAS
MTTO-1634,"CABLE MULTICONDUCTOR 4 HILOS, CALIBRE 22 AWG",CABLE DE CONTROL USO GENERAL,Items_Images/MTTO-1634.Image.165949.png,CAT006,,,$0.00,LOC0069,100,1,FALSE,METROS
MTTO-1635,ELEMENTO 128/128C,ELEMENTO PARA HUSILLO,Items_Images/MTTO-1635.Image.184551.jpg,CAT003,,,$0.00,15a6e401,12,2,FALSE,PIEZAS
MTTO-1636,ELEMENTO 72/72C,ELEMENTO PARA HUSILLO,Items_Images/MTTO-1636.Image.185945.jpg,CAT003,,,$0.00,15a6e401,8,2,FALSE,PIEZAS
MTTO-1637,ELEMENTO D72/72G,ELEMENTO PARA HUSILLO,Items_Images/MTTO-1637.Image.191340.jpg,CAT003,,,$0.00,15a6e401,2,1,FALSE,PIEZAS
MTTO-1638,ELEMENTO G12,ELEMENTO PARA HUSILLO,Items_Images/MTTO-1638.Image.191749.jpg,CAT003,,,$0.00,15a6e401,2,2,FALSE,PIEZAS
MTTO-1639,ELEMENTO PRXX,ELEMENTO PARA HUSILLO,Items_Images/MTTO-1639.Image.191924.jpg,CAT003,,,$0.00,15a6e401,2,1,FALSE,PIEZAS
MTTO-1640,ELEMENTO 64/64,ELEMENTO PARA HUSILLO,Items_Images/MTTO-1640.Image.140320.jpg,CAT003,,,$0.00,2d7d9e04,24,2,FALSE,PIEZAS
MTTO-1641,BALERO 22318-E1-C3,BALERO,Items_Images/MTTO-1641.Image.160422.jpg,CAT009,e0a455a9,,$0.00,2d7d9e04,3,1,FALSE,PIEZAS
MTTO-1642,BALERO NA6913-ZW-XL,BALERO,Items_Images/MTTO-1642.Image.160739.jpg,CAT009,e0a455a9,,$0.00,2d7d9e04,4,1,FALSE,PIEZAS
MTTO-1643,BALERO NU2315-E-XL-M1-C3,BALERO,Items_Images/MTTO-1643.Image.161318.jpg,CAT009,e0a455a9,,$0.00,2d7d9e04,2,1,FALSE,PIEZAS
MTTO-1644,DISPENSADOR DE AGUA,DISPENSADOR,Items_Images/MTTO-1644.Image.171209.jpg,CAT003,,,$0.00,2e6af4ed,1,1,FALSE,PIEZAS
MTTO-1645,NIPLE GALVANIZADO 1 1/4” X 4 1/2,NIPLE GALVANIZADO,Items_Images/MTTO-1645.Image.185114.jpg,CAT002,PROV001,,$0.00,e3c7b211,1,1,FALSE,PIEZAS
MTTO-1646,NIPLE GALVANIZADO 1 1/4” X 7,NIPLE GALVANIZADO,Items_Images/MTTO-1646.Image.185349.jpg,CAT002,PROV001,,$0.00,e3c7b211,2,1,FALSE,PIEZAS
MTTO-1647,CODO GALVANIZADO 90° 1 1/4”,CODO GALVANIZADO,Items_Images/MTTO-1647.Image.190054.jpg,CAT002,,,$0.00,e3c7b211,1,1,FALSE,PIEZAS
MTTO-1648,REDUCCION BUSHING DE 1 1/4” A 1”,REDUCCION,Items_Images/MTTO-1648.Image.190128.jpg,CAT002,,,$0.00,1bf1bb15,2,1,FALSE,PIEZAS
MTTO-1649,REDUCCION BUSHING DE 1 1/4” A 1/2”,REDUCCION,Items_Images/MTTO-1649.Image.190353.jpg,CAT002,,,$0.00,1bf1bb15,2,1,FALSE,PIEZAS
MTTO-1650,CONEXION GALVANIZADA TIPO TEE 1 1/4”,TEE CONEXIONES USO GENERAL,Items_Images/MTTO-1650.Image.191052.jpg,CAT002,,,$0.00,e3c7b211,4,1,FALSE,PIEZAS
MTTO-1651,CODO GALVANIZADO 90° 1 1/2”,CODO GALVANIZADO,Items_Images/MTTO-1651.Image.191710.jpg,CAT002,,,$0.00,e3c7b211,1,1,FALSE,PIEZAS
MTTO-1652,COPLE GALVANIZADO 1 1/2”,USO PARA DUCTOS Y TUBERIAS,Items_Images/MTTO-1652.Image.192036.jpg,CAT002,,,$0.00,e3c7b211,2,1,FALSE,PIEZAS
MTTO-1653,TUERCA UNION GALVANIZADA 1 1/2”,TUERCA UNION GALVANIZADA,Items_Images/MTTO-1653.Image.192746.jpg,CAT002,PROV001,,$0.00,e3c7b211,1,1,FALSE,PIEZAS
MTTO-1654,REDUCCION BUSHING DE 1 1/2” A 1”,REDUCCION,Items_Images/MTTO-1654.Image.193033.jpg,CAT002,,,$0.00,1bf1bb15,1,1,FALSE,PIEZAS
MTTO-1655,REDUCCION CAMPANA DE 1 1/2” A 1”,REDUCCION,Items_Images/MTTO-1655.Image.193339.jpg,CAT002,,,$0.00,1bf1bb15,1,1,FALSE,PIEZAS
MTTO-1656,REDUCCION CAMPANA DE 1 1/2” A 3/4”,REDUCCION,Items_Images/MTTO-1656.Image.193605.jpg,CAT002,,,$0.00,1bf1bb15,1,1,FALSE,PIEZAS
MTTO-1657,CONEXION GALVANIZADA TIPO TEE 3/4”,TEE CONEXIONES USO GENERAL,Items_Images/MTTO-1657.Image.194224.jpg,CAT002,,,$0.00,e3c7b211,10,1,FALSE,PIEZAS
MTTO-1658,TAPON GALVANIZADO MACHO 3/4”,TAPON GALVANIZADA USO GENERAL,Items_Images/MTTO-1658.Image.194920.jpg,CAT002,,,$0.00,e3c7b211,4,1,FALSE,PIEZAS
MTTO-1659,TAPON GALVANIZADO HEMBRA 3/4”,TAPON GALVANIZADO USO GENAL,Items_Images/MTTO-1659.Image.200322.jpg,CAT002,,,$0.00,e3c7b211,2,1,FALSE,PIEZAS
MTTO-1660,CODO GALVANIZADO 90° 3/4”,CODO GALVANIZADO,Items_Images/MTTO-1660.Image.200632.jpg,CAT002,,,$0.00,e3c7b211,3,1,FALSE,PIEZAS
MTTO-1661,TUERCA UNION GALVANIZADA 3/4”,TUERCA UNION GALVANIZADA,Items_Images/MTTO-1661.Image.200919.jpg,CAT002,PROV001,,$0.00,e3c7b211,2,1,FALSE,PIEZAS
MTTO-1662,REDUCCION BUSHING DE 3/4” A 1/2”,REDUCCION,Items_Images/MTTO-1662.Image.201248.jpg,CAT002,,,$0.00,1bf1bb15,0,1,FALSE,PIEZAS
MTTO-1663,REDUCCION BUSHING DE 3/4” A 1/4”,REDUCCION,Items_Images/MTTO-1663.Image.201432.jpg,CAT002,,,$0.00,1bf1bb15,1,1,FALSE,PIEZAS
MTTO-1664,REDUCCION BUSHING DE 1/2” A 1/4”,REDUCCION,Items_Images/MTTO-1664.Image.201800.jpg,CAT002,,,$0.00,1bf1bb15,1,1,FALSE,PIEZAS
MTTO-1665,CONEXION GALVANIZADA TIPO TEE 1/2”,TEE CONEXIONES USO GENERAL,Items_Images/MTTO-1665.Image.202340.jpg,CAT002,,,$0.00,e3c7b211,5,1,FALSE,PIEZAS
MTTO-1666,CONEXION GALVANIZADA TIPO CRUZ 1/2”,CRUZ CONEXIONES USO GENERAL,Items_Images/MTTO-1666.Image.145040.jpg,CAT002,,,$0.00,e3c7b211,1,1,FALSE,PIEZAS
MTTO-1667,CODO GALVANIZADO 90° 1/2”,CODO GALVANIZADO,Items_Images/MTTO-1667.Image.145559.jpg,CAT002,,,$0.00,e3c7b211,4,1,FALSE,PIEZAS
MTTO-1668,CONEXION GALVANIZADA TIPO YEE 1/2”,YEE CONEXIONES USO GENERAL,Items_Images/MTTO-1668.Image.152903.jpg,CAT002,,,$0.00,e3c7b211,11,1,FALSE,PIEZAS
MTTO-1669,NIPLE GALVANIZADO 1” X 1 1/2”,NIPLE GALVANIZADO,Items_Images/MTTO-1669.Image.153904.jpg,CAT002,PROV001,,$0.00,e3c7b211,2,1,FALSE,PIEZAS
MTTO-1670,NIPLE GALVANIZADO 1” X 2”,NIPLE GALVANIZADO,Items_Images/MTTO-1670.Image.160053.jpg,CAT002,PROV001,,$0.00,e3c7b211,0,1,FALSE,PIEZAS
MTTO-1671,FUNDA DE FIBRA DE VIDRIO TRENZADA PARA CABLE 6MM,FUNDA PARA ALTA TEMPERATURA PARA CABLE,Items_Images/MTTO-1671.Image.143658.png,CAT002,,,$0.00,,0,1,FALSE,PIEZAS
MTTO-1672,RETEN 4262-8 VITON,RETEN PARA TURBINA ALIMENTACION RETENEDOR DE POLVO,Items_Images/MTTO-1672.Image.211726.jpg,CAT008,32918d31,,$0.00,LOC0015,7,1,FALSE,PIEZAS
MTTO-1673,"CRUZ GALVANIZADO DE 2""",CONEXIONES USO GENERAL,Items_Images/MTTO-1673.Image.173757.png,CAT007,,,$0.00,e3c7b211,3,1,FALSE,PIEZAS
MTTO-1674,"REDUCCION BUSHING GALVANIZADA DE 2"" A ½""",CONEXIONES USO GENERAL,Items_Images/MTTO-1674.Image.200612.png,CAT002,,,$0.00,e3c7b211,5,1,FALSE,PIEZAS
MTTO-1675,"REDUCCION BUSHING GALVANIZADA DE 2"" A ¼""",CONEXIONES USO GENERAL,Items_Images/MTTO-1675.Image.200851.png,CAT002,,,$0.00,e3c7b211,4,1,FALSE,PIEZAS
MTTO-1676,"NIPLE GALVANIZADO DE 1/4"" CUERDA CORRIDA",CONEXIONES USO GENERAL,Items_Images/MTTO-1676.Image.213109.png,CAT003,PROV001,,$0.00,e3c7b211,4,1,FALSE,PIEZAS
MTTO-1677,"CONEXION GALVANIZADA TIPO TEE ¼""",CONEXIONES USO GENERAL,Items_Images/MTTO-1677.Image.210356.png,CAT007,,,$0.00,e3c7b211,4,1,FALSE,PIEZAS
MTTO-1678,CONTACTO COLGANTE USO RUDO 15AMP 125V,MATERIAL ELÉCTRICO,Items_Images/MTTO-1678.Image.170122.jpg,CAT006,PROV001,,$0.00,LOC0071,10,1,,PIEZAS
MTTO-1679,BALASTRA PARA LAMPARA ULTRAVIOLETA,BALUV-6W EVANS,Items_Images/MTTO-1679.Image.161213.jpg,CAT006,3a4110bf,,$0.00,LOC0006,1,1,FALSE,PIEZAS
MTTO-1680,VALES DE MANTENIMIENTO,CAJAS CON VALES,Items_Images/MTTO-1680.Image.161551.jpg,db498a61,,,$0.00,LOC0006,2,1,FALSE,CAJAS
MTTO-1681,FLECA CARDAN TRASMISION SEIKO,TRASMISION SEIKO,Items_Images/MTTO-1681.Image.162956.jpg,CAT003,ab7dd31c,,$0.00,LOC0008,1,1,FALSE,PIEZAS
MTTO-1682,FLECHA CARDAN,AB2-97-A23,Items_Images/MTTO-1682.Image.163350.jpg,CAT003,ab7dd31c,,$0.00,LOC0008,3,1,FALSE,PIEZAS
MTTO-1683,FLECHA,CARDAN,Items_Images/MTTO-1683.Image.164009.jpg,CAT003,,,$0.00,LOC0008,1,1,FALSE,PIEZAS
MTTO-1684,VALVULA REGULADOR DE FLUJO,5000 PSI 345 BAR MAX,Items_Images/MTTO-1684.Image.173620.jpg,CAT007,,,$0.00,LOC0010,6,1,FALSE,PIEZAS
MTTO-1685,"COPLE LATÓN 3/4""",ACOPLAMIENTO EXAGONAL,Items_Images/MTTO-1685.Image.173658.jpg,CAT010,,,$0.00,LOC0010,3,1,FALSE,PIEZAS
MTTO-1686,FILTRO TIPO Y,PN16 DN25,Items_Images/MTTO-1686.Image.173204.jpg,CAT003,,,$0.00,LOC0010,5,1,FALSE,PIEZAS
MTTO-1687,LETREROS DE SILOS,SILOS,Items_Images/MTTO-1687.Image.190209.jpg,CAT002,,,$0.00,LOC0012,7,1,FALSE,PIEZAS
MTTO-1688,SENSOR MAGNÉTICO REED SWITCH PARA CILINDRO CST-220 CON SOPORTE,PARA LOS PISTONES DEL SLITTER,Items_Images/MTTO-1688.Image.193732.png,CAT004,2c6c8db2,$858.50,$0.00,LOC0056,4,1,FALSE,PIEZAS
MTTO-1689,MANGERA HIDRÁULICA PARKER 302/301 1-6,MANGERA PARA EL HIDRÁULICO DE RODILLO DE CROMO DE CALANDRA,Items_Images/MTTO-1689.Image.190258.jpg,CAT005,,,$0.00,LOC0080,1,2,FALSE,PIEZAS
MTTO-1690,"BLOQUE VALVULA SOLENOIDE HIDRAULICA, D03, 4/2, 1SOL, 24VDC DIN ""C A""",D1VW020BNJW91 350 BAR MAX. P.A.B,Items_Images/MTTO-1690.Image.142133.jpg,CAT005,a5eff119,"$7,364.40",$0.00,LOC0082,1,1,FALSE,PIEZAS
MTTO-1691,CABEZAL DE ESCANER,ESCANER DE CABEZAL,Items_Images/MTTO-1691.Image.152844.jpg,CAT006,,,$0.00,LOC0027,3,1,FALSE,PIEZAS
MTTO-1692,"CONEXIÓN TIPO TEE PVC 3/4"" BLANCO",CONEXION TIPO TEE PVC BLANCO,Items_Images/MTTO-1692.Image.181020.png,CAT007,PROV001,,$0.00,e3c7b211,4,1,FALSE,PIEZAS
MTTO-1693,REVEVADOR ESTADO SOLIDO SA3-4050D 40-480VAC 50A,RELEVADOR USO GENERAL,Items_Images/MTTO-1693.Image.192821.png,CAT006,,,$0.00,LOC0058,4,1,FALSE,PIEZAS
MTTO-1694,"TAQUETE ANCLA ARPON 5/8"" X 8 1/2""",USO GENERAL,Items_Images/MTTO-1694.Image.201611.png,CAT002,PROV001,,$0.00,LOC0053,5,1,FALSE,PIEZAS
MTTO-1695,GLÁNDULA CONECTOR AD28.5,CONECTORAD28.5,Items_Images/MTTO-1695.Image.132646.png,CAT002,,,$0.00,LOC0055,32,1,FALSE,PIEZAS
MTTO-1696,GLÁNDULA DE CONECTOR AD18,CONECTOR AD18,Items_Images/MTTO-1696.Image.132810.png,CAT002,,,$0.00,LOC0055,15,1,FALSE,PIEZAS
MTTO-1697,TAPA CIEGA CUADRADA DE 4X4 GALVANIZADA,MATERIAL ELECTRICO,Items_Images/MTTO-1697.Image.142140.png,CAT006,PROV001,,$0.00,92bd79f5,5,1,FALSE,PIEZAS
MTTO-1698,"SENSOR NIVEL DE AGUA, TIPO FLOTADOR DE ACERO INOXIDABLE DC0-110V, DE MONTAJE LATERAL DE 1/2"" NPT",SENSOR TINA DE ADICTIVO,Items_Images/MTTO-1698.Image.165208.jpg,CAT006,1ce673ed,,$0.00,,0,1,,PIEZAS
MTTO-1699,BLOQUE DE CONTACTO NORMALMENTE CERRADO SCHNEIDER ZB2-BE101C,BLOQUE DE CONTACTO,Items_Images/MTTO-1699.Image.140344.png,CAT006,1ce673ed,,$0.00,LOC0064,3,1,FALSE,PIEZAS
MTTO-1700,"TRANSFORMADOR DE CONTROL CUADRADO D 9070T500D1: 277V AC, 120V AC, CLASIFICACIÓN 500 VA",TRASFORMADOR DE CONTROL,Items_Images/MTTO-1700.Image.145333.png,CAT003,,,$0.00,LOC0063,1,1,FALSE,PIEZAS
MTTO-1701,COPLE CONDUIT DE PARED DELGADA CPD 100MM,COPLE CONDUIT,Items_Images/MTTO-1701.Image.210534.png,e4249c50,,,$0.00,e3c7b211,6,2,FALSE,PIEZAS
MTTO-1702,TAPON GALVANIZADO MACHO 2X 1/2,TAPON GALVANIZADO USO GENARL,Items_Images/MTTO-1702.Image.200658.png,CAT003,,,$0.00,e3c7b211,7,1,FALSE,PIEZAS
MTTO-1703,BOQUILLA PARA HIDROLAVADORA,PUNTA PARA KARCHER 360°,Items_Images/MTTO-1703.Image.144716.png,CAT001,PROV001,,$0.00,LOC0094,8,1,,PIEZAS
MTTO-1704,"TUBO TERMOCONTRÁCTIL, 3/16""",TUBO TERMOCONTRÁCTIL,Items_Images/MTTO-1704.Image.213212.jpg,CAT006,,,$0.00,LOC0100,25,1,,KITS
MTTO-1705,"ELECTRODO 6013 PUNTA NARANJA 1/8""",SOLDADURA 6013,Items_Images/MTTO-1705.Image.133508.png,CAT002,PROV001,,$0.00,b99687bf,120,1,FALSE,PIEZAS
MTTO-1706,MANGERA HIDRÁULICA PARKER 302/301 1-4,MANGUERA HIDRAULICA,Items_Images/MTTO-1706.Image.161345.png,CAT005,,,$0.00,LOC0080,0,1,FALSE,PIEZAS
MTTO-1707,RELEVADOR BIMETALICO ANDELI JR28-25 7-10A,RELE TERMICO PARA CONTACTOR,Items_Images/MTTO-1707.Image.193005.png,CAT006,1ce673ed,$301.60,$392.08,LOC0076,2,1,FALSE,PIEZAS
MTTO-1708,CINTA ESPUMA 6X 50 2,CINTA,Items_Images/MTTO-1708.Image.162716.png,CAT002,PROV001,,$0.00,LOC0093,15,1,FALSE,METROS
MTTO-1709,CINTA ESPUMA 6X24 1,CINTA,Items_Images/MTTO-1709.Image.162852.png,CAT002,PROV001,,$0.00,LOC0093,15,1,FALSE,METROS
MTTO-1710,MANOMETROS REFRIGERACION R410A R134A R22 R404A,MANOMETRO KITS,Items_Images/MTTO-1710.Image.181242.png,84388e9b,e0a455a9,,$0.00,LOC0094,1,1,FALSE,KITS
MTTO-1711,BOTAS DE PLATICO PARA AGUA,BOTAS DE PLASTICO,Items_Images/MTTO-1711.Image.151623.png,db498a61,,,$0.00,LOC0054,1,1,FALSE,PIEZAS
MTTO-1712,"DESATORNILLADOR /SCREWDRIVER, CABINET 1/8X 6""",9626 DESATORNILLADOR,Items_Images/MTTO-1712.Image.174015.png,CAT001,PROV001,,$0.00,218b4280,2,1,FALSE,PIEZAS
MTTO-1713,DADO LARGO/ LONG SOCKERT 12MM,"DADO 5312HM 6""",Items_Images/MTTO-1713.Image.173918.png,CAT001,PROV001,,$0.00,218b4280,4,1,FALSE,PIEZAS
MTTO-1714,ELECTROVALVULA NEUMATICA 4GA310R-08-B-3 DC24V,ELECTROVALVULA DCV24,Items_Images/MTTO-1714.Image.152725.png,CAT004,,,$0.00,LOC0082,5,1,FALSE,PIEZAS
MTTO-1715,"TORNILLO ALLEN CILINDRICO M6 X 10MM, PASO 1.0, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1715.Image.200101.png,CAT010,fc5645e9,,$0.00,LOC0094,29,1,FALSE,PIEZAS
MTTO-1716,PIEDRA SINTERIZADA PARA ENCENDEDOR SENCILLA,PIEDRA SENCILLA,Items_Images/MTTO-1716.Image.202239.png,CAT002,,,$0.00,LOC0094,13,1,FALSE,PIEZAS
MTTO-1717,"INTERRUPTOR TERMOMAGNETICO RIEL DIN 10AMP 3 FASES, DZ47-63",CONECTOR DE POTENCIA,Items_Images/MTTO-1717.Image.190227.png,CAT006,1ce673ed,,$0.00,LOC0064,3,1,FALSE,PIEZAS
MTTO-1718,"INTERRUPTOR TERMOMAGNETICO RIEL DIN 10AMP 1 FASES, DZ47-63",INTERRUPTOR TERMOMAGNETICO NXC-32,Items_Images/MTTO-1718.Image.190038.png,CAT006,1ce673ed,,$0.00,LOC0064,11,1,FALSE,PIEZAS
MTTO-1719,"INTERRUPTOR TERMOMAGNETICO RIEL 120V, NXC-32",CONECTOR DE POTENCIA,Items_Images/MTTO-1719.Image.133809.png,CAT006,1ce673ed,,$0.00,LOC0064,1,1,FALSE,PIEZAS
MTTO-1720,REJILLA PROTECTORA DE VENTILADOR METALICA,REJILLA METALICA,Items_Images/MTTO-1720.Image.150536.png,CAT003,1ce673ed,,$0.00,LOC0101,16,1,FALSE,PIEZAS
MTTO-1721,CONTRAPESOS PLOMO 1/4,USO GENERAL,Items_Images/MTTO-1721.Image.141341.jpg,CAT002,,,$0.00,LOC0003,1,1,FALSE,PIEZAS
MTTO-1722,TERMINAL ELECTRICA TIPO ESPADA,TERMINAL ESPADA PARA CABLE EN GENERAL,Items_Images/MTTO-1722.Image.151158.png,CAT002,,,$0.00,LOC0100,44,2,FALSE,PIEZAS
MTTO-1723,TERMINAL ELECTRICO AISLADOS,TERMIANAL PARA CABLES EN GENERAL,Items_Images/MTTO-1723.Image.151600.png,CAT002,,,$0.00,LOC0100,11,3,FALSE,PIEZAS
MTTO-1724,"ACOPLAMIENTO ESTRELLA 1""",ACOPLAMIENTO ESTRELLA,Items_Images/MTTO-1724.Image.235923.jpg,CAT003,,,$0.00,LOC0074,4,1,FALSE,PIEZAS
MTTO-1725,KIT DE VALVULA DE LLENADO CON FLOTADOR CITIJAL,VALVULA DE LLENADO DE AGUA,Items_Images/MTTO-1725.Image.160153.png,CAT007,,,$0.00,LOC0102,0,1,FALSE,KITS
MTTO-1726,CARRETA FACIAL INDUSTRIAL,CARETA FACIAL,Items_Images/MTTO-1726.Image.161256.png,CAT002,,,$0.00,7066317f,11,1,FALSE,PIEZAS
MTTO-1727,FLOTADOR PARA SISTERNA,FLOTADOR PARA SISTERNA,Items_Images/MTTO-1727.Image.174644.jpg,CAT002,,,$0.00,LOC0019,5,1,FALSE,PIEZAS
MTTO-1728,MAXIFLEX PARA MANOMANDO 10MM X13MM X55CM,MAXIFLEX PARA MANOMANDO,Items_Images/MTTO-1728.Image.175147.jpg,CAT002,e0a455a9,,$0.00,LOC0019,0,1,FALSE,PIEZAS
MTTO-1729,CONECTOR FLEXIBLE CVSG-C35 13MM X22MM X35CM,CONECTOR FLEXIBLE,Items_Images/MTTO-1729.Image.175336.jpg,CAT002,,,$0.00,LOC0019,10,1,FALSE,PIEZAS
MTTO-1730,RETEN 2235-7 VITON,RETEN VITON,Items_Images/MTTO-1730.Image.191045.jpg,CAT008,,,$0.00,LOC0015,6,1,FALSE,PIEZAS
MTTO-1731,"TAQUETE EXPANSIVO TX 7/8"" X 5 7/8""",USO GENERAL,Items_Images/MTTO-1731.Image.202605.png,CAT002,PROV001,,$0.00,LOC0053,34,1,FALSE,PIEZAS
MTTO-1732,RETEN 2846-7 VITON,BOMBA DE AGUA MULTIETAPA,Items_Images/MTTO-1732.Image.133143.png,CAT008,e0a455a9,,$0.00,LOC0015,25,1,FALSE,PIEZAS
MTTO-1733,"TAQUETE ANCLA ARPON 3/7  3/8""",USO GENERAL,Items_Images/MTTO-1733.Image.205336.jpg,CAT002,PROV001,,$0.00,LOC0053,13,1,FALSE,PIEZAS
MTTO-1734,"GRASERA RECTA DE 1/16""",USO GENERAL CHUMACERAS Y RODAMIENTOS,Items_Images/MTTO-1734.Image.143615.png,CAT003,fc5645e9,,$0.00,LOC0094,3,1,FALSE,PIEZAS
MTTO-1735,"GRASERA 90° DE 1/4""",USO GENERAL CHUMACERAS Y RODAMIENTOS,Items_Images/MTTO-1735.Image.145157.png,CAT003,fc5645e9,,$0.00,LOC0094,6,1,FALSE,PIEZAS
MTTO-1736,"GRASERA 90° DE 1/8""",USO GENERAL CHUMACERAS Y RODAMIENTOS,Items_Images/MTTO-1736.Image.150309.png,CAT003,fc5645e9,,$0.00,LOC0094,0,1,FALSE,PIEZAS
MTTO-1737,"TORNILLO ALLEN CILINDRICO M12 X 50MM, PASO 1.75",TORNILLERIA USO GENERAL,Items_Images/MTTO-1737.Image.143805.png,CAT010,fc5645e9,,$0.00,LOC0045,20,1,FALSE,PIEZAS
MTTO-1738,"TORNILLO ALLEN CILINDRICO M12 X 45MM, PASO 1.75, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1738.Image.152953.png,CAT010,fc5645e9,,$0.00,LOC0045,15,1,FALSE,PIEZAS
MTTO-1739,TORNILLO ALLEN CILINDRICO M12 X 25MM,TORNILLERIA USO GENERAL,Items_Images/MTTO-1739.Image.153310.png,CAT010,fc5645e9,,$0.00,LOC0045,27,1,FALSE,PIEZAS
MTTO-1740,TORNILLO ALLEN CILINDRICO M12 X 30MM,TORNILLERIA USO GENERAL,Items_Images/MTTO-1740.Image.153642.png,CAT010,fc5645e9,,$0.00,LOC0045,43,1,FALSE,PIEZAS
MTTO-1741,"TORNILLO ALLEN CILINDRICO M12 X 55MM, PASO 1.75",TORNILLERIA USO GENERAL,Items_Images/MTTO-1741.Image.154004.png,CAT010,fc5645e9,,$0.00,LOC0045,14,1,FALSE,PIEZAS
MTTO-1742,"TORNILLO ALLEN CILINDRICO M12 X 35MM, PASO 1.75",TORNILLERIA USO GENERAL,Items_Images/MTTO-1742.Image.155208.png,CAT010,fc5645e9,,$0.00,LOC0045,179,1,FALSE,PIEZAS
MTTO-1743,"TORNILLO ALLEN CILINDRICO M10 X 60MM, PASO 1.50, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1743.Image.175852.png,CAT010,fc5645e9,,$0.00,LOC0045,4,1,FALSE,PIEZAS
MTTO-1744,"ABRAZADERA TIPO UÑA 1""",ABRAZADERA PARA TUBO DE USO GENERAL,Items_Images/MTTO-1744.Image.132725.png,CAT003,PROV001,,$0.00,LOC0052,19,1,FALSE,PIEZAS
MTTO-1745,"TORNILLO ALLEN CILINDRICO M5 X 60MM, PASO 0.8, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1745.Image.144405.png,CAT010,fc5645e9,,$0.00,LOC0046,15,1,FALSE,PIEZAS
MTTO-1746,"TORNILLO ALLEN CILINDRICO M20 X 90MM, PASO 2.5, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1746.Image.210011.png,CAT010,fc5645e9,,$0.00,LOC0043,1,1,FALSE,PIEZAS
MTTO-1747,"TORNILLO ALLEN CILINDRICO M20 X 65MM, PASO 2.5, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1747.Image.210231.png,CAT010,fc5645e9,,$0.00,LOC0049,6,1,FALSE,PIEZAS
MTTO-1748,"TORNILLO ALLEN CILINDRICO M20 X 30MM, PASO 2.5, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1748.Image.210353.png,CAT010,fc5645e9,,$0.00,LOC0049,3,1,FALSE,PIEZAS
MTTO-1749,CONECTOR PARA CABLE TIPO PERRO 1/2,CONECTOR TIPO PERRO,Items_Images/MTTO-1749.Image.135522.png,CAT003,,,$0.00,LOC0052,11,1,FALSE,PIEZAS
MTTO-1750,CONECTOR PARA CABLE TIPO PERRO 3/8,CONECTOR TIPO PERRO,Items_Images/MTTO-1750.Image.135626.png,CAT003,,,$0.00,LOC0052,11,1,FALSE,PIEZAS
MTTO-1751,DIAFRAGMA PARA VÁLVULA DE SOLENOIDE,DIAFRAGMA BOMBA,Items_Images/MTTO-1751.Image.140855.png,CAT003,,,$0.00,LOC0052,5,1,FALSE,PIEZAS
MTTO-1752,"ESPIGA PVC DE 1/2"" MACHO NPT A MANGUERA DE 1/2""",USO GENERAL,Items_Images/MTTO-1752.Image.145355.png,CAT005,PROV001,,$0.00,e3c7b211,7,1,FALSE,PIEZAS
MTTO-1753,VINAGRE BLANCO (ACIDO ACETICO),USO DE LIMPIEZA,Items_Images/MTTO-1753.Image.151631.png,CAT002,1ce673ed,,$0.00,26813a72,40,1,FALSE,LITROS
MTTO-1754,TERMINAL DE COMPRESION ZAPATA 1/2,TERMINAL PONCHADOR,Items_Images/MTTO-1754.Image.152541.png,CAT002,,,$0.00,LOC0063,9,1,FALSE,PIEZAS
MTTO-1755,MOTOR DE PAR YLJ-K-3F CONTROLADOR V10% HZ 22AMP,MOTOR CONTROLADOR,Items_Images/MTTO-1755.Image.160130.png,CAT003,,,$0.00,LOC0050,3,1,FALSE,PIEZAS
